Original Air Date,Title,Instructor,Length,Type
Sat Jun  1 09:34:00 2019,45 min Y2K Ride,Olivia Amato,45.0,Theme
Sat Jun  1 05:48:00 2019,45 min Intervals & Arms Ride,Olivia Amato,45.0,Intervals
Fri May 31 18:26:00 2019,20 min Pop Ride,Leanne Hainsby,20.0,Theme
Fri May 31 18:03:00 2019,10 min Low Impact Ride,Ben Alldis,10.0,Low Impact
Fri May 31 15:49:00 2019,45 min Fresh Friday Ride,Denis Morton,45.0,Theme
Fri May 31 13:33:00 2019,45 min Live DJ Ride,Jess King,45.0,Live DJ
Fri May 31 11:55:00 2019,10 min Warm Up Ride,Jess King,10.0,Low Impact
Fri May 31 11:00:00 2019,30 min 80s Pop Ride,Cody Rigsby,30.0,Theme
Fri May 31 09:18:00 2019,30 min Intervals & Arms Ride,Denis Morton,30.0,Intervals
Fri May 31 08:19:00 2019,30 min Advanced Beginner Ride,Hannah Corbin,30.0,Beginner
Fri May 31 08:01:00 2019,10 min Cool Down Ride,Emma Lovewell,10.0,Low Impact
Fri May 31 07:20:00 2019,30 min Pop Ride,Emma Lovewell,30.0,Theme
Fri May 31 06:51:00 2019,20 min 90s Pop Ride,Hannah Corbin,20.0,Theme
Fri May 31 06:18:00 2019,20 min Hip Hop Ride,Hannah Corbin,20.0,Theme
Fri May 31 04:50:00 2019,45 min Intervals & Arms Ride,Ally Love,45.0,Intervals
Fri May 31 03:50:00 2019,45 min Low Impact Ride,Emma Lovewell,45.0,Low Impact
Fri May 31 02:47:00 2019,45 min Country Ride,Ally Love,45.0,Theme
Fri May 31 00:58:00 2019,30 min 80s Rock Ride,Leanne Hainsby,30.0,Theme
Thu May 30 16:54:00 2019,30 min House Ride,Ben Alldis,30.0,Theme
Thu May 30 16:18:00 2019,45 min Classic Rock Ride,Jess King,45.0,Theme
Thu May 30 15:18:00 2019,45 min 80s Pop Ride,Jenn Sherman,45.0,Theme
Thu May 30 14:18:00 2019,45 min Epic Sing Along Ride,Jenn Sherman,45.0,Theme
Thu May 30 13:51:00 2019,20 min Low Impact Ride,Alex Toussaint,20.0,Low Impact
Thu May 30 13:17:00 2019,20 min 90s Hip Hop Ride,Alex Toussaint,20.0,Theme
Thu May 30 08:18:00 2019,30 min 90s Hip Hop Ride,Christine D'Ercole,30.0,Theme
Thu May 30 06:53:00 2019,20 min Low Impact Ride,Christine D'Ercole,20.0,Low Impact
Thu May 30 04:49:00 2019,45 min Power Zone Endurance Ride,Denis Morton,45.0,Power Zone
Thu May 30 03:49:00 2019,45 min Classic Rock Ride,Hannah Corbin,45.0,Theme
Thu May 30 02:47:00 2019,45 min Intervals & Arms Ride,Robin Arzon,45.0,Intervals
Thu May 30 00:45:00 2019,20 min HIIT Ride,Ben Alldis,20.0,Intervals
Wed May 29 19:05:00 2019,20 min 70s Ride,Leanne Hainsby,20.0,Theme
Wed May 29 19:05:00 2019,30 min 90s Ride,Ben Alldis,30.0,Theme
Wed May 29 17:18:00 2019,45 min HRZ Threshold Ride,Christine D'Ercole,45.0,Heart Rate Zone
Wed May 29 16:19:00 2019,45 min R&B Ride,Alex Toussaint,45.0,Theme
Wed May 29 15:18:00 2019,45 min Hip Hop Ride,Robin Arzon,45.0,Theme
Wed May 29 14:18:00 2019,45 min Groove Ride,Emma Lovewell,45.0,Groove
Wed May 29 13:51:00 2019,20 min Pop Ride,Robin Arzon,20.0,Theme
Wed May 29 13:18:00 2019,20 min 80s Ride,Robin Arzon,20.0,Theme
Wed May 29 08:19:00 2019,30 min 80s Pop Ride,Emma Lovewell,30.0,Theme
Wed May 29 08:02:00 2019,10 min Low Impact Ride,Jenn Sherman,10.0,Low Impact
Wed May 29 07:19:00 2019,30 min Intervals & Arms Ride,Jenn Sherman,30.0,Intervals
Wed May 29 06:51:00 2019,20 min HIIT Ride,Jennifer Jacobs,20.0,Intervals
Wed May 29 06:19:00 2019,20 min 80s Pop Ride,Jennifer Jacobs,20.0,Theme
Wed May 29 04:49:00 2019,45 min Pop Ride,Cody Rigsby,45.0,Theme
Wed May 29 03:49:00 2019,45 min Y2K Pop Ride,Ally Love,45.0,Theme
Wed May 29 02:48:00 2019,45 min Classic Rock Ride,Jennifer Jacobs,45.0,Theme
Tue May 28 23:36:00 2019,20 min British Pop Ride,Leanne Hainsby,20.0,Theme
Tue May 28 17:19:00 2019,45 min 80s Ride,Denis Morton,45.0,Theme
Tue May 28 16:19:00 2019,45 min Crank It Up Ride,Christine D'Ercole,45.0,Theme
Tue May 28 15:19:00 2019,45 min 90s Ride,Christine D'Ercole,45.0,Theme
Tue May 28 14:18:00 2019,45 min Tabata Ride,Robin Arzon,45.0,Intervals
Tue May 28 13:51:00 2019,20 min Country Ride,Olivia Amato,20.0,Theme
Tue May 28 10:19:00 2019,30 min New Tracks Ride,Emma Lovewell,30.0,Theme
Tue May 28 09:18:00 2019,30 min Hip Hop Ride,Robin Arzon,30.0,Theme
Tue May 28 08:18:00 2019,30 min Motown Ride,Alex Toussaint,30.0,Theme
Tue May 28 07:19:00 2019,30 min Pop Ride,Cody Rigsby,30.0,Theme
Tue May 28 06:52:00 2019,20 min 70s Ride,Jenn Sherman,20.0,Theme
Tue May 28 06:19:00 2019,20 min R&B Ride,Jenn Sherman,20.0,Theme
Tue May 28 04:49:00 2019,45 min Rock Ride,Jenn Sherman,45.0,Theme
Tue May 28 03:49:00 2019,45 min 80s Ride,Alex Toussaint,45.0,Theme
Tue May 28 02:48:00 2019,45 min Tabata Ride,Ally Love,45.0,Intervals
Tue May 28 01:57:00 2019,45 min Pop Ride,Ben Alldis,45.0,Theme
Mon May 27 09:34:00 2019,30 min Intervals & Arms Ride,Jennifer Jacobs,30.0,Intervals
Mon May 27 08:34:00 2019,45 min 90s Hip Hop Ride,Denis Morton,45.0,Theme
Mon May 27 04:48:00 2019,45 min 80s Rock Ride,Christine D'Ercole,45.0,Theme
Sun May 26 23:05:00 2019,15 min Climb Ride,Ben Alldis,15.0,Climb
Sun May 26 21:53:00 2019,20 min Groove Ride,Leanne Hainsby,20.0,Groove
Sun May 26 11:53:00 2019,15 min Hip Hop Ride,Ally Love,15.0,Theme
Sun May 26 10:00:00 2019,15 min 90s Rock Ride,Ally Love,15.0,Theme
Sun May 26 09:35:00 2019,45 min Y2K Pop Ride,Cody Rigsby,45.0,Theme
Sun May 26 08:33:00 2019,45 min HRZ Endurance Ride,Christine D'Ercole,45.0,Heart Rate Zone
Sun May 26 05:49:00 2019,45 min Low Impact Ride,Christine D'Ercole,45.0,Low Impact
Sun May 26 04:48:00 2019,45 min Classic Rock Ride,Alex Toussaint,45.0,Theme
Sat May 25 21:55:00 2019,45 min Intervals & Arms Ride,Leanne Hainsby,45.0,Intervals
Sat May 25 19:53:00 2019,20 min Hip Hop Ride,Ben Alldis,20.0,Theme
Sat May 25 09:34:00 2019,60 min Power Zone Ride,Matt Wilpers,60.0,Power Zone
Sat May 25 06:48:00 2019,60 min Hip Hop Ride,Alex Toussaint,60.0,Theme
Sat May 25 05:49:00 2019,45 min Low Impact Ride,Matt Wilpers,45.0,Low Impact
Sat May 25 04:48:00 2019,45 min Intervals & Arms Ride,Olivia Amato,45.0,Intervals
Fri May 24 21:25:00 2019,20 min Pop Ride,Leanne Hainsby,20.0,Theme
Fri May 24 19:11:00 2019,30 min 90s Ride,Ben Alldis,30.0,Theme
Fri May 24 18:38:00 2019,10 min Low Impact Ride,Ben Alldis,10.0,Low Impact
Fri May 24 15:49:00 2019,45 min Classic Rock Ride,Denis Morton,45.0,Theme
Fri May 24 10:18:00 2019,30 min HIIT Ride,Jess King,30.0,Intervals
Fri May 24 08:18:00 2019,30 min Low Impact Ride,Denis Morton,30.0,Low Impact
Fri May 24 04:49:00 2019,45 min 80s Ride,Jennifer Jacobs,45.0,Theme
Thu May 23 23:30:00 2019,10 min Climb Ride,Ben Alldis,10.0,Climb
Fri May 24 03:50:00 2019,45 min 90s Pop Ride,Emma Lovewell,45.0,Theme
Thu May 23 17:58:00 2019,30 min House Ride,Ben Alldis,30.0,Theme
Fri May 24 12:56:00 2019,30 min Disco Ride,Leanne Hainsby,30.0,Theme
Thu May 23 17:18:00 2019,45 min 80s Ride,Cody Rigsby,45.0,Theme
Thu May 23 16:18:00 2019,45 min EDM/Electronic Dance Ride,Jess King,45.0,Theme
Thu May 23 14:18:00 2019,45 min Low Impact Ride,Jess King,45.0,Low Impact
Thu May 23 13:19:00 2019,30 min Advanced Beginner Ride,Alex Toussaint,30.0,Beginner
Thu May 23 10:18:00 2019,30 min Classic Rock Ride,Jennifer Jacobs,30.0,Theme
Thu May 23 09:18:00 2019,30 min Pop Ride,Ally Love,30.0,Theme
Thu May 23 08:19:00 2019,30 min Power Zone Ride,Matt Wilpers,30.0,Power Zone
Thu May 23 07:51:00 2019,20 min Hip Hop Ride,Ally Love,20.0,Theme
Thu May 23 07:20:00 2019,20 min HIIT Ride,Ally Love,20.0,Intervals
Thu May 23 07:02:00 2019,10 min Cool Down Ride,Christine D'Ercole,10.0,Low Impact
Thu May 23 06:19:00 2019,30 min Pop Ride,Christine D'Ercole,30.0,Theme
Thu May 23 04:48:00 2019,45 min Power Zone Ride,Denis Morton,45.0,Power Zone
Wed May 22 22:27:00 2019,20 min Pop Ride,Ben Alldis,20.0,Theme
Thu May 23 02:47:00 2019,45 min Power Zone Endurance Ride,Matt Wilpers,45.0,Power Zone
Wed May 22 17:19:00 2019,45 min Intervals & Arms Ride,Ally Love,45.0,Intervals
Wed May 22 15:17:00 2019,45 min Hip Hop Ride,Robin Arzon,45.0,Theme
Wed May 22 14:19:00 2019,45 min 80s Rock Ride,Emma Lovewell,45.0,Theme
Wed May 22 14:01:00 2019,10 min Cool Down Ride,Robin Arzon,10.0,Low Impact
Wed May 22 10:19:00 2019,30 min Pop Ride,Cody Rigsby,30.0,Theme
Wed May 22 09:20:00 2019,30 min New Wave Ride,Christine D'Ercole,30.0,Theme
Wed May 22 07:51:00 2019,20 min Low Impact Ride,Jenn Sherman,20.0,Low Impact
Wed May 22 07:19:00 2019,20 min Y2K Ride,Jenn Sherman,20.0,Theme
Wed May 22 06:19:00 2019,30 min HIIT Ride,Jennifer Jacobs,30.0,Intervals
Wed May 22 04:48:00 2019,45 min 80s Hip Hop Ride,Alex Toussaint,45.0,Theme
Tue May 21 17:54:00 2019,20 min 80s Ride,Leanne Hainsby,20.0,Theme
Wed May 22 03:49:00 2019,45 min 90s Pop Ride,Ally Love,45.0,Theme
Wed May 22 02:48:00 2019,45 min 80s Rock Ride,Jennifer Jacobs,45.0,Theme
Wed May 22 16:57:00 2019,30 min Intervals & Arms Ride,Leanne Hainsby,30.0,Intervals
Tue May 21 17:19:00 2019,45 min Pop Ride,Denis Morton,45.0,Theme
Tue May 21 16:18:00 2019,45 min Crank It Up Ride,Christine D'Ercole,45.0,Theme
Tue May 21 08:19:00 2019,30 min HIIT Ride,Alex Toussaint,30.0,Intervals
Tue May 21 07:18:00 2019,20 min HIIT Ride,Cody Rigsby,20.0,Intervals
Tue May 21 07:02:00 2019,10 min Climb Ride,Jenn Sherman,10.0,Climb
Tue May 21 06:19:00 2019,30 min Pop Ride,Jenn Sherman,30.0,Theme
Tue May 21 06:11:00 2019,5 min Cool Down Ride,Ben Alldis,4.983333333333333,Low Impact
Tue May 21 04:49:00 2019,45 min 70s Rock Ride,Jenn Sherman,45.0,Theme
Tue May 21 02:48:00 2019,45 min Tabata Ride,Ally Love,45.0,Intervals
Mon May 20 16:18:00 2019,45 min HRZ Endurance Ride,Jennifer Jacobs,45.0,Heart Rate Zone
Mon May 20 14:19:00 2019,45 min 90s Ride,Denis Morton,45.0,Theme
Mon May 20 13:17:00 2019,30 min Y2K Hip Hop Ride,Jess King,30.0,Theme
Mon May 20 10:18:00 2019,30 min 80s Pop Ride,Jennifer Jacobs,30.0,Theme
Mon May 20 09:17:00 2019,30 min Sweat Steady Ride,Jess King,30.0,Theme
Mon May 20 08:19:00 2019,30 min Advanced Beginner Ride,Christine D'Ercole,30.0,Beginner
Mon May 20 07:51:00 2019,20 min Groove Ride,Emma Lovewell,20.0,Groove
Mon May 20 02:24:00 2019,20 min Low Impact Ride,Leanne Hainsby,20.0,Low Impact
Mon May 20 07:20:00 2019,20 min Classic Rock Ride,Emma Lovewell,20.0,Theme
Mon May 20 07:02:00 2019,10 min Cool Down Ride,Denis Morton,10.0,Low Impact
Mon May 20 06:19:00 2019,30 min Intervals & Arms Ride,Denis Morton,30.0,Intervals
Mon May 20 04:49:00 2019,45 min Intervals & Arms Ride,Emma Lovewell,45.0,Intervals
Mon May 20 03:39:00 2019,10 min Climb Ride,Ben Alldis,10.0,Climb
Mon May 20 03:00:00 2019,30 min Advanced Beginner Ride,Ben Alldis,30.0,Beginner
Mon May 20 01:54:00 2019,20 min HIIT Ride,Leanne Hainsby,20.0,Intervals
Sun May 19 14:49:00 2019,45 min Live DJ Ride,Emma Lovewell,45.0,Live DJ
Sun May 19 13:48:00 2019,45 min Live DJ Ride,Cody Rigsby,45.0,Live DJ
Sun May 19 11:34:00 2019,30 min 90s Hip Hop Ride,Jenn Sherman,30.0,Theme
Sun May 19 09:36:00 2019,60 min Pop Ride,Cody Rigsby,60.0,Theme
Sun May 19 09:00:00 2019,15 min 90s Rock Ride,Ally Love,15.0,Theme
Sun May 19 06:50:00 2019,60 min Epic Sing Along Ride,Jenn Sherman,60.0,Theme
Sun May 19 05:49:00 2019,45 min Pop Ride,Jenn Sherman,45.0,Theme
Sun May 19 04:48:00 2019,45 min Country Ride,Matt Wilpers,45.0,Theme
Sat May 18 23:05:00 2019,5 min Cool Down Ride,Leanne Hainsby,4.983333333333333,Low Impact
Sat May 18 21:35:00 2019,20 min 70s Ride,Ben Alldis,20.0,Theme
Sat May 18 14:49:00 2019,45 min Pop Ride,Hannah Corbin,45.0,Theme
Sat May 18 13:47:00 2019,45 min Intervals & Arms Ride,Matt Wilpers,45.0,Intervals
Sat May 18 12:18:00 2019,30 min Country Ride,Hannah Corbin,30.0,Theme
Sat May 18 11:33:00 2019,30 min Disco Ride,Jess King,30.0,Theme
Sat May 18 09:33:00 2019,60 min Power Zone Ride,Matt Wilpers,60.0,Power Zone
Sat May 18 06:45:00 2019,60 min 80s Ride,Christine D'Ercole,60.0,Theme
Sat May 18 04:48:00 2019,45 min Climb Ride,Jennifer Jacobs,45.0,Climb
Fri May 17 23:00:00 2019,10 min Cool Down Ride,Ben Alldis,10.0,Low Impact
Fri May 17 21:59:00 2019,30 min 90s Ride,Ben Alldis,30.0,Theme
Fri May 17 21:27:00 2019,20 min Pop Ride,Leanne Hainsby,20.0,Theme
Fri May 17 15:49:00 2019,45 min Country Ride,Denis Morton,45.0,Theme
Fri May 17 14:35:00 2019,45 min Live DJ Ride,Robin Arzon,45.0,Live DJ
Fri May 17 13:36:00 2019,45 min Live DJ Ride,Jess King,45.0,Live DJ
Fri May 17 10:20:00 2019,30 min Intervals & Arms Ride,Robin Arzon,30.0,Intervals
Fri May 17 09:18:00 2019,30 min Backstreet Boys Ride,Cody Rigsby,30.0,Theme
Fri May 17 07:18:00 2019,30 min Power Zone Max Ride,Matt Wilpers,30.0,Power Zone
Fri May 17 06:51:00 2019,20 min HIIT Ride,Hannah Corbin,20.0,Intervals
Fri May 17 06:19:00 2019,20 min Pop Ride,Hannah Corbin,20.0,Theme
Fri May 17 04:49:00 2019,45 min 80s Ride,Jennifer Jacobs,45.0,Theme
Thu May 16 22:09:00 2019,30 min 70s Ride,Leanne Hainsby,30.0,Theme
Thu May 16 16:18:00 2019,45 min 90s Ride,Jess King,45.0,Theme
Thu May 16 14:18:00 2019,45 min Classic Rock Ride,Jenn Sherman,45.0,Theme
Thu May 16 13:51:00 2019,20 min 90s Rock Ride,Alex Toussaint,20.0,Theme
Thu May 16 13:19:00 2019,20 min 80s Rock Ride,Alex Toussaint,20.0,Theme
Thu May 16 10:19:00 2019,30 min Advanced Beginner Ride,Jennifer Jacobs,30.0,Beginner
Thu May 16 09:18:00 2019,30 min Pop Ride,Ally Love,30.0,Theme
Thu May 16 07:18:00 2019,30 min Intervals & Arms Ride,Ally Love,30.0,Intervals
Thu May 16 06:52:00 2019,20 min 80s Rock Ride,Christine D'Ercole,20.0,Theme
Thu May 16 06:19:00 2019,20 min 90s Pop Ride,Christine D'Ercole,20.0,Theme
Thu May 16 04:48:00 2019,45 min Power Zone Endurance Ride,Denis Morton,45.0,Power Zone
Thu May 16 03:49:00 2019,45 min 80s Ride,Hannah Corbin,45.0,Theme
Wed May 15 22:31:00 2019,30 min 80s Ride,Leanne Hainsby,30.0,Theme
Thu May 16 02:48:00 2019,45 min Power Zone Ride,Matt Wilpers,45.0,Power Zone
Wed May 15 14:19:00 2019,45 min Classic Rock Ride,Emma Lovewell,45.0,Theme
Wed May 15 13:51:00 2019,20 min 90s Pop Ride,Robin Arzon,20.0,Theme
Wed May 15 13:18:00 2019,20 min HIIT Ride,Robin Arzon,20.0,Intervals
Wed May 15 12:52:00 2019,15 min Hip Hop Ride,Alex Toussaint,15.0,Theme
Wed May 15 09:19:00 2019,30 min Low Impact Ride,Christine D'Ercole,30.0,Low Impact
Wed May 15 08:17:00 2019,30 min Intervals & Arms Ride,Emma Lovewell,30.0,Intervals
Wed May 15 08:02:00 2019,10 min Cool Down Ride,Jenn Sherman,10.0,Low Impact
Wed May 15 07:19:00 2019,30 min Low Impact Ride,Jenn Sherman,30.0,Low Impact
Wed May 15 06:19:00 2019,20 min Classic Rock Ride,Jennifer Jacobs,20.0,Theme
Wed May 15 03:48:00 2019,45 min 80s Pop Ride,Ally Love,45.0,Theme
Thu May 16 22:52:00 2019,10 min Low Impact Ride,Leanne Hainsby,10.0,Low Impact
Tue May 14 15:19:00 2019,45 min Intervals & Arms Ride,Jess King,45.0,Intervals
Tue May 14 14:19:00 2019,45 min Tabata Ride,Robin Arzon,45.0,Intervals
Tue May 14 13:51:00 2019,20 min Low Impact Ride,Olivia Amato,20.0,Low Impact
Tue May 14 07:19:00 2019,30 min 80s Ride,Cody Rigsby,30.0,Theme
Tue May 14 06:51:00 2019,20 min Pop Ride,Jenn Sherman,20.0,Theme
Tue May 14 06:19:00 2019,20 min Hip Hop Ride,Jenn Sherman,20.0,Theme
Tue May 14 04:49:00 2019,45 min 60s Rock Ride,Jenn Sherman,45.0,Theme
Tue May 14 03:49:00 2019,45 min 90s Ride,Alex Toussaint,45.0,Theme
Tue May 14 02:30:00 2019,45 min Hip Hop Ride,Ben Alldis,45.0,Theme
Mon May 13 17:19:00 2019,45 min Pop Ride,Alex Toussaint,45.0,Theme
Mon May 13 16:19:00 2019,45 min 90s Hip Hop Ride,Hannah Corbin,45.0,Theme
Mon May 13 12:51:00 2019,5 min Cool Down Ride,Ally Love,5.0,Low Impact
Mon May 13 10:18:00 2019,30 min 80s Rock Ride,Jennifer Jacobs,30.0,Theme
Mon May 13 08:19:00 2019,30 min 80s Rock Ride,Christine D'Ercole,30.0,Theme
Mon May 13 07:19:00 2019,30 min HIIT Ride,Emma Lovewell,30.0,Intervals
Mon May 13 06:52:00 2019,20 min Low Impact Ride,Denis Morton,20.0,Low Impact
Mon May 13 03:48:00 2019,45 min Classic Rock Ride,Christine D'Ercole,45.0,Theme
Mon May 13 03:01:00 2019,30 min Intervals & Arms Ride,Ben Alldis,30.0,Intervals
Mon May 13 02:48:00 2019,45 min Intervals & Arms Ride,Hannah Corbin,45.0,Intervals
Mon May 13 01:54:00 2019,20 min HIIT Ride,Leanne Hainsby,20.0,Intervals
Sun May 12 13:48:00 2019,45 min Y2K Hip Hop Ride,Cody Rigsby,45.0,Theme
Sun May 12 12:19:00 2019,30 min Intervals & Arms Ride,Cody Rigsby,30.0,Intervals
Sun May 12 11:31:00 2019,30 min Get Lifted Ride,Ally Love,30.0,Theme
Sun May 12 09:35:00 2019,45 min Feel Good Ride,Ally Love,45.0,Theme
Sun May 12 08:35:00 2019,45 min Pop Ride,Hannah Corbin,45.0,Theme
Sun May 12 06:49:00 2019,60 min Classic Rock Ride,Jennifer Jacobs,60.0,Theme
Sun May 12 05:52:00 2019,45 min R&B Ride,Hannah Corbin,45.0,Theme
Sun May 12 04:49:00 2019,45 min Power Zone Endurance Ride,Matt Wilpers,45.0,Power Zone
Sat May 11 22:02:00 2019,45 min Intervals & Arms Ride,Leanne Hainsby,45.0,Intervals
Sat May 11 21:25:00 2019,20 min Low Impact Ride,Ben Alldis,20.0,Low Impact
Sat May 11 20:56:00 2019,20 min HIIT Ride,Ben Alldis,20.0,Intervals
Sat May 11 13:47:00 2019,45 min Club Bangers Ride,Alex Toussaint,45.0,Theme
Sat May 11 12:22:00 2019,30 min Country Rock Ride,Hannah Corbin,30.0,Theme
Sat May 11 11:32:00 2019,30 min Hip Hop Ride,Alex Toussaint,30.0,Theme
Sat May 11 09:38:00 2019,75 min Power Zone Endurance Ride,Matt Wilpers,75.0,Power Zone
Sat May 11 08:29:00 2019,45 min Sweat Steady Ride,Jess King,45.0,Theme
Sat May 11 06:48:00 2019,75 min HRZ Endurance Ride,Christine D'Ercole,75.0,Heart Rate Zone
Fri May 10 20:56:00 2019,20 min HIIT Ride,Leanne Hainsby,20.0,Intervals
Fri May 10 15:49:00 2019,45 min 80s Rock Ride,Denis Morton,45.0,Theme
Fri May 10 13:34:00 2019,45 min Live DJ Ride,Jess King,45.0,Live DJ
Fri May 10 12:32:00 2019,20 min Beginner Ride,Jess King,20.0,Beginner
Fri May 10 11:58:00 2019,20 min FTP Test Ride,Matt Wilpers,20.0,Power Zone
Fri May 10 11:27:00 2019,20 min Beginner Ride,Matt Wilpers,20.0,Beginner
Fri May 10 09:19:00 2019,30 min Show Up Ride,Cody Rigsby,30.0,Theme
Fri May 10 08:19:00 2019,30 min Intervals & Arms Ride,Hannah Corbin,30.0,Intervals
Fri May 10 07:51:00 2019,20 min EDM/Electronic Dance Ride,Matt Wilpers,20.0,Theme
Fri May 10 04:48:00 2019,45 min 80s Ride,Jennifer Jacobs,45.0,Theme
Thu May  9 22:24:00 2019,10 min Climb Ride,Ben Alldis,10.0,Climb
Fri May 10 02:47:00 2019,45 min Intervals & Arms Ride,Ally Love,45.0,Intervals
Thu May  9 21:43:00 2019,30 min 80s Ride,Leanne Hainsby,30.0,Theme
Thu May  9 17:19:00 2019,45 min 90s Pop Ride,Cody Rigsby,45.0,Theme
Thu May  9 16:19:00 2019,45 min Classic Rock Ride,Denis Morton,45.0,Theme
Thu May  9 15:18:00 2019,45 min Groove Ride,Cody Rigsby,45.0,Groove
Thu May  9 14:01:00 2019,10 min Cool Down Ride,Alex Toussaint,10.0,Low Impact
Thu May  9 13:19:00 2019,30 min Tabata Ride,Alex Toussaint,30.0,Intervals
Thu May  9 13:00:00 2019,15 min Country Ride,Hannah Corbin,15.0,Theme
Thu May  9 10:16:00 2019,30 min Low Impact Ride,Jennifer Jacobs,30.0,Low Impact
Thu May  9 09:19:00 2019,30 min Pop Ride,Ally Love,30.0,Theme
Thu May  9 08:19:00 2019,30 min Power Zone Ride,Matt Wilpers,30.0,Power Zone
Thu May  9 07:51:00 2019,20 min Hip Hop Ride,Ally Love,20.0,Theme
Thu May  9 04:49:00 2019,45 min Power Zone Ride,Denis Morton,45.0,Power Zone
Wed May  8 23:16:00 2019,20 min HIIT Ride,Ben Alldis,20.0,Intervals
Wed May  8 23:13:00 2019,10 min Low Impact Ride,Leanne Hainsby,10.0,Low Impact
Thu May  9 03:49:00 2019,45 min 70s Ride,Hannah Corbin,45.0,Theme
Thu May  9 02:46:00 2019,45 min Power Zone Max Ride,Matt Wilpers,45.0,Power Zone
Wed May  8 21:29:00 2019,20 min Pop Ride,Ben Alldis,20.0,Theme
Wed May  8 20:57:00 2019,30 min 70s Ride,Leanne Hainsby,30.0,Theme
Wed May  8 17:19:00 2019,45 min HRZ Power Ride,Christine D'Ercole,45.0,Heart Rate Zone
Wed May  8 16:18:00 2019,45 min Pop Ride,Cody Rigsby,45.0,Theme
Wed May  8 15:18:00 2019,45 min Hip Hop Ride,Robin Arzon,45.0,Theme
Wed May  8 10:19:00 2019,30 min Y2K Pop Ride,Cody Rigsby,30.0,Theme
Wed May  8 08:20:00 2019,30 min HIIT Ride,Alex Toussaint,30.0,Intervals
Wed May  8 07:52:00 2019,20 min 80s Ride,Jenn Sherman,20.0,Theme
Wed May  8 07:20:00 2019,20 min 90s Hip Hop Ride,Jenn Sherman,20.0,Theme
Wed May  8 03:49:00 2019,45 min 70s Pop Ride,Ally Love,45.0,Theme
Tue May  7 22:10:00 2019,45 min Pop Ride,Leanne Hainsby,45.0,Theme
Tue May  7 17:21:00 2019,45 min 90s Pop Ride,Denis Morton,45.0,Theme
Tue May  7 16:18:00 2019,45 min Crank It Up Ride,Christine D'Ercole,45.0,Theme
Tue May  7 14:18:00 2019,45 min Tabata Ride,Robin Arzon,45.0,Intervals
Tue May  7 14:01:00 2019,10 min Cool Down Ride,Olivia Amato,10.0,Low Impact
Tue May  7 13:16:00 2019,30 min HIIT Ride,Olivia Amato,30.0,Intervals
Tue May  7 10:18:00 2019,30 min 90s Pop Ride,Emma Lovewell,30.0,Theme
Tue May  7 08:20:00 2019,30 min Rock Ride,Emma Lovewell,30.0,Theme
Tue May  7 07:51:00 2019,20 min Pop Ride,Cody Rigsby,20.0,Theme
Tue May  7 06:18:00 2019,30 min Advanced Beginner Ride,Jenn Sherman,30.0,Beginner
Tue May  7 00:06:00 2019,20 HIIT Ride,Ben Alldis,20.0,Intervals
Tue May  7 04:50:00 2019,45 min Rock Ride,Jenn Sherman,45.0,Theme
Tue May  7 03:48:00 2019,45 min Intervals & Arms Ride,Alex Toussaint,45.0,Intervals
Tue May  7 02:49:00 2019,45 min Tabata Ride,Ally Love,45.0,Intervals
Tue May  7 01:57:00 2019,20 House Ride,Ben Alldis,20.0,Theme
Mon May  6 14:01:00 2019,10 min Cool Down Ride,Jess King,10.0,Low Impact
Mon May  6 13:21:00 2019,30 min 80s Ride,Jess King,30.0,Theme
Mon May  6 04:51:00 2019,20 min Beginner Ride,Leanne Hainsby,20.0,Beginner
Mon May  6 09:15:00 2019,30 min HIIT Ride,Jess King,30.0,Intervals
Mon May  6 08:17:00 2019,30 min 80s Ride,Christine D'Ercole,30.0,Theme
Mon May  6 07:17:00 2019,20 min HIIT Ride,Emma Lovewell,20.0,Intervals
Mon May  6 06:18:00 2019,30 min HIIT Ride,Denis Morton,30.0,Intervals
Mon May  6 00:35:00 2019,10 min Cool Down Ride,Ben Alldis,10.0,Low Impact
Mon May  6 04:47:00 2019,45 min 80s Ride,Emma Lovewell,45.0,Theme
Sun May  5 23:23:00 2019,30 min 90s Ride,Ben Alldis,30.0,Theme
Mon May  6 02:48:00 2019,45 min Low Impact Ride,Hannah Corbin,45.0,Low Impact
Sun May  5 13:46:00 2019,30 min Pop Ride,Olivia Amato,30.0,Theme
Sun May  5 12:46:00 2019,30 min 80s Rock Ride,Christine D'Ercole,30.0,Theme
Sun May  5 10:44:00 2019,30 min EDM/Electronic Dance Ride,Jess King,30.0,Theme
Sun May  5 08:42:00 2019,30 min 80s Ride,Denis Morton,30.0,Theme
Sun May  5 07:44:00 2019,30 min Groove Ride,Emma Lovewell,30.0,Groove
Sun May  5 06:45:00 2019,30 min Epic Sing Along Ride,Jenn Sherman,30.0,Theme
Sun May  5 05:44:00 2019,30 min Hip Hop Ride,Robin Arzon,30.0,Theme
Sun May  5 04:45:00 2019,30 min Get Lifted Ride,Ally Love,30.0,Theme
Sat May  4 21:28:00 2019,45 min Pop Ride,Ben Alldis,45.0,Theme
Sat May  4 12:15:00 2019,30 min Groove Ride,Cody Rigsby,30.0,Groove
Sat May  4 11:10:00 2019,30 min Club Bangers Ride,Alex Toussaint,30.0,Theme
